Country,Year,Month,Calendar Day,Products ,Metro Cities,"Retail Selling Price (Rsp) Of Petrol And Diesel (UOM:INR/L(IndianRupeesperLitre)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-11,Petrol,Chennai,76.75
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-11,Petrol,Kolkata,76.69
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-11,Diesel,Delhi,64.96
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-11,Diesel,Mumbai,69.17
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-11,Diesel,Chennai,68.53
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-11,Diesel,Kolkata,67.65
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Petrol,Delhi,73.98
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Petrol,Mumbai,81.83
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Petrol,Chennai,76.75
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Petrol,Kolkata,76.69
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Diesel,Delhi,64.96
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Diesel,Mumbai,69.17
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Diesel,Chennai,68.53
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-10,Diesel,Kolkata,67.65
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Petrol,Delhi,73.99
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Petrol,Mumbai,81.84
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Petrol,Chennai,76.76
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Petrol,Kolkata,76.70
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Diesel,Delhi,64.93
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Diesel,Mumbai,69.14
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Diesel,Chennai,68.49
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-09,Diesel,Kolkata,67.62
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Petrol,Delhi,74.03
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Petrol,Mumbai,81.88
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Petrol,Chennai,76.80
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Petrol,Kolkata,76.73
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Diesel,Delhi,64.96
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Diesel,Mumbai,69.17
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Diesel,Chennai,68.53
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-08,Diesel,Kolkata,67.65
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Petrol,Delhi,74.00
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Petrol,Mumbai,81.85
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Petrol,Chennai,76.77
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Petrol,Kolkata,76.71
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Diesel,Delhi,64.92
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Diesel,Mumbai,69.13
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Diesel,Chennai,68.48
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-07,Diesel,Kolkata,67.61
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Petrol,Delhi,73.98
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Petrol,Mumbai,81.83
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Petrol,Chennai,76.75
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Petrol,Kolkata,76.69
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Diesel,Delhi,64.88
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Diesel,Mumbai,69.09
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Diesel,Chennai,68.44
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-06,Diesel,Kolkata,67.57
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Petrol,Delhi,73.98
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Petrol,Mumbai,81.83
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Petrol,Chennai,76.75
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Petrol,Kolkata,76.69
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Diesel,Delhi,64.85
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Diesel,Mumbai,69.06
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Diesel,Chennai,68.41
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-05,Diesel,Kolkata,67.54
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Petrol,Delhi,73.95
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Petrol,Mumbai,81.80
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Petrol,Chennai,76.72
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Petrol,Kolkata,76.66
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Diesel,Delhi,64.82
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Diesel,Mumbai,69.02
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Diesel,Chennai,68.38
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-04,Diesel,Kolkata,67.51
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Petrol,Delhi,73.95
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Petrol,Mumbai,81.80
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Petrol,Chennai,76.72
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Petrol,Kolkata,76.66
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Diesel,Delhi,64.82
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Diesel,Mumbai,69.02
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Diesel,Chennai,68.38
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-03,Diesel,Kolkata,67.51
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Petrol,Delhi,73.83
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Petrol,Mumbai,81.69
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Petrol,Chennai,76.59
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Petrol,Kolkata,76.54
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Diesel,Delhi,64.69
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Diesel,Mumbai,68.89
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Diesel,Chennai,68.24
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-02,Diesel,Kolkata,67.38
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Petrol,Delhi,73.73
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Petrol,Mumbai,81.59
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Petrol,Chennai,76.48
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Petrol,Kolkata,76.44
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Diesel,Delhi,64.58
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Diesel,Mumbai,68.77
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Diesel,Chennai,68.12
India,"Financial Year (Apr - Mar), 2018","April, 2018",2018-04-01,Diesel,Kolkata,67.27
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Petrol,Delhi,73.55
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Petrol,Mumbai,81.41
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Petrol,Chennai,76.29
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Petrol,Kolkata,76.26
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Diesel,Delhi,64.40
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Diesel,Mumbai,68.58
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Diesel,Chennai,67.93
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-31,Diesel,Kolkata,67.09
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Petrol,Delhi,73.31
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Petrol,Mumbai,81.17
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Petrol,Chennai,76.04
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Petrol,Kolkata,76.03
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Diesel,Delhi,64.14
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Diesel,Mumbai,68.30
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Diesel,Chennai,67.65
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-30,Diesel,Kolkata,66.83
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Petrol,Delhi,73.08
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Petrol,Mumbai,80.94
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Petrol,Chennai,75.80
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Petrol,Kolkata,75.80
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Diesel,Delhi,63.92
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Diesel,Mumbai,68.07
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Diesel,Chennai,67.41
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-29,Diesel,Kolkata,66.61
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Petrol,Delhi,72.90
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Petrol,Mumbai,80.77
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Petrol,Chennai,75.61
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Petrol,Kolkata,75.63
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Diesel,Delhi,63.77
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Diesel,Mumbai,67.91
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Diesel,Chennai,67.25
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-28,Diesel,Kolkata,66.46
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Petrol,Delhi,72.90
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Petrol,Mumbai,80.77
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Petrol,Chennai,75.61
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Petrol,Kolkata,75.63
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Diesel,Delhi,63.77
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Diesel,Mumbai,67.91
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Diesel,Chennai,67.25
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-27,Diesel,Kolkata,66.46
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Petrol,Delhi,72.79
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Petrol,Mumbai,80.66
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Petrol,Chennai,75.49
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Petrol,Kolkata,75.52
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Diesel,Delhi,63.66
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Diesel,Mumbai,67.79
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Diesel,Chennai,67.14
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-26,Diesel,Kolkata,66.35
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Petrol,Delhi,72.55
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Petrol,Mumbai,80.42
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Petrol,Chennai,75.24
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Petrol,Kolkata,75.28
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Diesel,Delhi,63.43
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Diesel,Mumbai,67.55
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Diesel,Chennai,66.89
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-25,Diesel,Kolkata,66.12
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Petrol,Delhi,72.38
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Petrol,Mumbai,80.25
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Petrol,Chennai,75.06
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Petrol,Kolkata,75.11
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Diesel,Delhi,63.20
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Diesel,Mumbai,67.30
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Diesel,Chennai,66.64
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-24,Diesel,Kolkata,65.89
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Petrol,Delhi,72.30
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Petrol,Mumbai,80.17
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Petrol,Chennai,74.98
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Petrol,Kolkata,75.04
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Diesel,Delhi,63.01
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Diesel,Mumbai,67.10
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Diesel,Chennai,66.44
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-23,Diesel,Kolkata,65.70
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Petrol,Delhi,72.26
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Petrol,Mumbai,80.13
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Petrol,Chennai,74.94
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Petrol,Kolkata,75.00
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Diesel,Delhi,62.88
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Diesel,Mumbai,66.96
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Diesel,Chennai,66.30
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-22,Diesel,Kolkata,65.57
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Petrol,Delhi,72.20
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Petrol,Mumbai,80.07
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Petrol,Chennai,74.87
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Petrol,Kolkata,74.94
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Diesel,Delhi,62.80
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Diesel,Mumbai,66.88
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Diesel,Chennai,66.21
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-21,Diesel,Kolkata,65.49
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Petrol,Delhi,72.20
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Petrol,Mumbai,80.07
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Petrol,Chennai,74.87
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Petrol,Kolkata,74.94
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Diesel,Delhi,62.80
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Diesel,Mumbai,66.88
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Diesel,Chennai,66.21
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-20,Diesel,Kolkata,65.49
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Petrol,Delhi,72.19
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Petrol,Mumbai,80.06
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Petrol,Chennai,74.86
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Petrol,Kolkata,74.93
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Diesel,Delhi,62.73
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Diesel,Mumbai,66.81
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Diesel,Chennai,66.14
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-19,Diesel,Kolkata,65.42
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Petrol,Delhi,72.20
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Petrol,Mumbai,80.07
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Petrol,Chennai,74.87
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Petrol,Kolkata,74.94
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Diesel,Delhi,62.71
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Diesel,Mumbai,66.78
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Diesel,Chennai,66.12
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-18,Diesel,Kolkata,65.40
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Petrol,Delhi,72.27
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Petrol,Mumbai,80.14
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Petrol,Chennai,74.95
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Petrol,Kolkata,75.01
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Diesel,Delhi,62.74
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Diesel,Mumbai,66.82
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Diesel,Chennai,66.15
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-17,Diesel,Kolkata,65.43
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Petrol,Delhi,72.37
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Petrol,Mumbai,80.24
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Petrol,Chennai,75.05
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Petrol,Kolkata,75.10
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Diesel,Delhi,62.81
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Diesel,Mumbai,66.89
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Diesel,Chennai,66.23
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-16,Diesel,Kolkata,65.50
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Petrol,Delhi,72.45
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Petrol,Mumbai,80.32
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Petrol,Chennai,75.14
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Petrol,Kolkata,75.18
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Diesel,Delhi,62.87
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Diesel,Mumbai,66.95
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Diesel,Chennai,66.29
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-15,Diesel,Kolkata,65.56
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Petrol,Delhi,72.47
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Petrol,Mumbai,80.34
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Petrol,Chennai,75.16
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Petrol,Kolkata,75.20
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Diesel,Delhi,62.85
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Diesel,Mumbai,66.93
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Diesel,Chennai,66.27
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-14,Diesel,Kolkata,65.54
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Petrol,Delhi,72.47
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Petrol,Mumbai,80.34
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Petrol,Chennai,75.16
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Petrol,Kolkata,75.20
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Diesel,Delhi,62.85
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Diesel,Mumbai,66.93
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Diesel,Chennai,66.27
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-13,Diesel,Kolkata,65.54
India,"Financial Year (Apr - Mar), 2017","March, 2018",2018-03-12,Petrol,Delhi,72.45
